x,Curve1
167.249,780.2468026
167.519,780.2471347
167.79,780.2474005
168.06,780.2477326
168.194,780.2480646
168.464,780.2483304
168.734,780.2486625
168.868,780.2489945
169.139,780.2492603
169.409,780.2495924
169.543,780.2499244
169.813,780.2502565
169.947,780.2505221
170.217,780.2508543
170.487,780.2511864
170.621,780.2515184
170.892,780.2517842
171.162,780.2521163
171.296,780.2524483
171.566,780.252714
171.836,780.2530462
171.97,780.2533782
172.24,780.2537103
172.375,780.2539759
172.645,780.254308
172.915,780.2546402
173.049,780.2549722
173.319,780.2552379
173.453,780.2555699
173.723,780.255902
173.857,780.256234
174.128,780.2564998
174.262,780.2568318
174.532,780.2571639
174.802,780.257496
174.936,780.2577617
175.074,780.25743
175.077,780.2570982
175.079,780.2567664
175.081,780.2564346
175.22,780.2561029
175.222,780.2557711
175.224,780.2554393
175.227,780.2551075
175.229,780.2547757
175.231,780.2544439
175.233,780.2541121
175.372,780.2537804
175.374,780.2534486
175.376,780.2531168
175.379,780.252785
175.381,780.2524532
175.383,780.2521213
175.386,780.2517895
175.388,780.2514577
175.526,780.2511261
175.529,780.2507943
175.531,780.2504624
175.533,780.2501306
175.535,780.2497988
175.538,780.249467
175.54,780.2491352
175.678,780.2488035
175.681,780.2484717
175.683,780.2481399
175.685,780.2478081
175.687,780.2474763
175.69,780.2471445
175.692,780.2468127
175.83,780.246481
175.833,780.2461492
175.835,780.2458174
175.837,780.2454856
175.84,780.2451538
175.842,780.244822
175.844,780.2444902
175.846,780.2441583
175.985,780.2438267
175.987,780.2434949
175.989,780.2431631
175.992,780.2428313
175.994,780.2424994
175.996,780.2421676
175.999,780.2418358
176.137,780.2415042
176.139,780.2411724
176.142,780.2408406
176.144,780.2405087
176.28,780.2405753
176.55,780.2409074
176.82,780.2411732
176.954,780.2415052
177.224,780.2418373
177.494,780.2421694
177.629,780.242435
177.899,780.2427672
178.169,780.2430993
178.303,780.2433649
178.573,780.2436971
178.843,780.2440292
178.977,780.2443612
179.248,780.2446269
179.381,780.2449589
179.652,780.2452911
179.922,780.2456232
180.056,780.2458888
180.326,780.2462209
180.46,780.2465529
180.73,780.2468851
180.864,780.2471507
181.134,780.2474828
181.404,780.2478149
181.675,780.2480807
181.809,780.2484127
182.079,780.2487448
182.349,780.2490106
182.483,780.2493426
182.753,780.2496747
182.887,780.2500067
183.158,780.2502725
183.428,780.2506046
183.562,780.2509366
183.832,780.2512687
184.102,780.2515345
184.372,780.2518666
184.506,780.2521986
184.777,780.2524644
185.047,780.2527965
185.181,780.2531285
185.451,780.2533943
185.585,780.2537262
185.855,780.2540584
186.125,780.2543905
186.26,780.2546561
186.53,780.2549883
186.664,780.2553202
186.934,780.2556524
187.068,780.255918
187.338,780.2562501
187.608,780.2565823
187.742,780.2569142
188.013,780.25718
188.147,780.257512
188.417,780.2578441
188.687,780.2581763
188.957,780.258442
189.227,780.2587742
189.362,780.2590398
189.632,780.2593719
189.766,780.2597039
189.9,780.2600359
190.17,780.2603016
190.305,780.2605009
190.307,780.2601691
190.446,780.2598374
190.448,780.2595056
190.45,780.2591738
190.452,780.258842
190.455,780.2585102
190.593,780.2581785
190.595,780.2578467
190.598,780.2575149
190.6,780.2571831
190.602,780.2568513
190.741,780.2565196
190.743,780.2561878
190.745,780.255856
190.748,780.2555242
190.75,780.2551924
190.752,780.2548606
190.754,780.2545288
190.893,780.2541971
190.895,780.2538653
190.897,780.2535335
190.9,780.2532017
190.902,780.2528699
190.904,780.2525381
190.907,780.2522062
191.045,780.2518746
191.047,780.2515428
191.05,780.251211
191.052,780.2508792
191.054,780.2505474
191.056,780.2502155
191.195,780.2498839
191.197,780.2495521
191.199,780.2492203
191.202,780.2488885
191.204,780.2485566
191.206,780.2482248
191.208,780.247893
191.347,780.2475614
191.349,780.2472296
191.351,780.2468977
191.354,780.2465659
191.356,780.2462341
191.358,780.2459023
191.361,780.2455705
191.499,780.2452388
191.501,780.244907
191.504,780.2445752
191.642,780.2442436
192.051,780.2442441
192.185,780.2445097
192.455,780.2448418
192.725,780.2451739
192.859,780.2455059
193.129,780.2457717
193.263,780.2461037
193.533,780.2464358
193.804,780.2467016
193.938,780.2470336
194.208,780.2473657
194.342,780.2476977
194.612,780.2479634
194.882,780.2482956
195.016,780.2486276
195.286,780.2489597
195.557,780.2492255
195.691,780.2495574
195.961,780.2498896
196.095,780.2502216
196.365,780.2504873
196.635,780.2508195
196.769,780.2511514
197.04,780.2514172
197.31,780.2517494
197.717,780.2520153
197.987,780.2523474
198.121,780.2526794
198.255,780.252945
198.389,780.253277
198.523,780.253609
198.793,780.2539411
198.927,780.2542731
199.197,780.2545389
199.467,780.254871
199.601,780.255203
199.872,780.2554687
