# 240827_143651_group_Rb87.dat
# Laser spectroscopy of rubidium
# mode: scanning laser current/frequency via I/P MOD
# 
x(A/Hz/V/nm) yai0(V) yai1(V) yai2(V) yai3(V) yai4(V)
1.3454	-0.0212	0.0275	-0.0000	0.0268	-0.3042
1.3459	-0.0214	0.0274	0.0000	0.0268	-0.3041
1.3464	-0.0213	0.0275	-0.0000	0.0268	-0.3041
1.3469	-0.0214	0.0275	-0.0000	0.0268	-0.3041
1.3474	-0.0212	0.0275	0.0000	0.0268	-0.3042
1.3479	-0.0214	0.0274	-0.0000	0.0268	-0.3042
1.3485	-0.0213	0.0275	0.0000	0.0268	-0.3042
1.3490	-0.0213	0.0274	-0.0000	0.0268	-0.3042
1.3495	-0.0213	0.0274	-0.0000	0.0268	-0.3042
1.3500	-0.0213	0.0275	-0.0000	0.0268	-0.3042
1.3505	-0.0215	0.0275	-0.0000	0.0268	-0.3042
1.3510	-0.0214	0.0275	0.0000	0.0268	-0.3042
1.3515	-0.0215	0.0275	0.0000	0.0268	-0.3042
1.3520	-0.0214	0.0274	0.0000	0.0268	-0.3042
1.3525	-0.0212	0.0274	0.0000	0.0268	-0.3043
1.3530	-0.0213	0.0275	-0.0000	0.0268	-0.3042
1.3535	-0.0214	0.0275	0.0000	0.0269	-0.3042
1.3540	-0.0213	0.0275	0.0000	0.0268	-0.3042
1.3545	-0.0215	0.0275	0.0000	0.0268	-0.3042
1.3550	-0.0212	0.0274	-0.0000	0.0268	-0.3042
1.3555	-0.0214	0.0275	0.0000	0.0268	-0.3042
1.3561	-0.0213	0.0275	-0.0000	0.0268	-0.3042
1.3566	-0.0213	0.0275	0.0000	0.0268	-0.3042
1.3571	-0.0214	0.0275	-0.0000	0.0268	-0.3042
1.3576	-0.0214	0.0275	0.0000	0.0268	-0.3042
1.3581	-0.0215	0.0275	0.0000	0.0268	-0.3042
1.3586	-0.0214	0.0275	-0.0000	0.0268	-0.3042
1.3591	-0.0215	0.0275	-0.0000	0.0268	-0.3042
1.3596	-0.0215	0.0275	0.0000	0.0269	-0.3043
1.3601	-0.0214	0.0275	0.0000	0.0269	-0.3043
1.3606	-0.0215	0.0275	0.0000	0.0269	-0.3042
1.3611	-0.0213	0.0275	-0.0000	0.0268	-0.3042
1.3616	-0.0213	0.0275	0.0000	0.0269	-0.3042
1.3621	-0.0215	0.0275	0.0000	0.0269	-0.3043
1.3626	-0.0216	0.0275	0.0001	0.0269	-0.3043
1.3631	-0.0216	0.0275	-0.0000	0.0269	-0.3042
1.3637	-0.0215	0.0275	0.0000	0.0269	-0.3043
1.3642	-0.0215	0.0275	0.0000	0.0269	-0.3043
1.3647	-0.0216	0.0275	0.0000	0.0269	-0.3043
1.3652	-0.0216	0.0275	0.0000	0.0268	-0.3042
1.3657	-0.0217	0.0276	0.0000	0.0269	-0.3042
1.3662	-0.0217	0.0275	0.0000	0.0268	-0.3042
1.3667	-0.0216	0.0276	0.0000	0.0269	-0.3042
1.3672	-0.0216	0.0276	0.0000	0.0268	-0.3043
1.3677	-0.0218	0.0275	0.0000	0.0268	-0.3042
1.3682	-0.0216	0.0275	0.0000	0.0268	-0.3042
1.3687	-0.0218	0.0275	0.0000	0.0268	-0.3043
1.3692	-0.0216	0.0275	0.0000	0.0269	-0.3043
1.3697	-0.0218	0.0275	0.0000	0.0269	-0.3042
1.3702	-0.0215	0.0275	-0.0000	0.0269	-0.3043
